"name","id","properties"
"AzureEventGrid.NorwayEast","AzureEventGrid.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.NorwayWest","AzureEventGrid.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.SouthAfricaNorth","AzureEventGrid.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.SouthAfricaWest","AzureEventGrid.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.SouthCentralUS","AzureEventGrid.SouthCentralUS","@{changeNumber=2; region=southcentralus; regionId=35; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.SouthIndia","AzureEventGrid.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureEventGrid.SoutheastAsia","AzureEventGrid.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureEventGrid.SwitzerlandNorth","AzureEventGrid.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.SwitzerlandWest","AzureEventGrid.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.UAECentral","AzureEventGrid.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.UAENorth","AzureEventGrid.UAENorth","@{changeNumber=2; region=uaenorth; regionId=60; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureEventGrid.UKNorth","AzureEventGrid.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.UKSouth","AzureEventGrid.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureEventGrid.UKSouth2","AzureEventGrid.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureEventGrid.UKWest","AzureEventGrid.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.WestCentralUS","AzureEventGrid.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.WestEurope","AzureEventGrid.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.WestIndia","AzureEventGrid.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.WestUS","AzureEventGrid.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureEventGrid.WestUS2","AzureEventGrid.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=AzureEventGrid; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.AustraliaCentral","EventHub.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.AustraliaCentral2","EventHub.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.AustraliaEast","EventHub.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.AustraliaSoutheast","EventHub.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.BrazilSouth","EventHub.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.BrazilSoutheast","EventHub.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.CanadaCentral","EventHub.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.CanadaEast","EventHub.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.CentralIndia","EventHub.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.CentralUS","EventHub.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.CentralUSEUAP","EventHub.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.EastAsia","EventHub.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.EastUS","EventHub.EastUS","@{changeNumber=2; region=eastus; regionId=32; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.EastUS2","EventHub.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.EastUS2EUAP","EventHub.EastUS2EUAP","@{changeNumber=2; region=eastus2euap; regionId=49; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.FranceCentral","EventHub.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.FranceSouth","EventHub.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.GermanyNorth","EventHub.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.GermanyWestCentral","EventHub.GermanyWestCentral","@{changeNumber=3; region=germanywc; regionId=71; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.JapanEast","EventHub.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.JapanWest","EventHub.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.KoreaCentral","EventHub.KoreaCentral","@{changeNumber=2; region=koreacentral; regionId=26; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.KoreaSouth","EventHub.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.NorthCentralUS","EventHub.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.NorthEurope","EventHub.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.NorwayEast","EventHub.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.NorwayWest","EventHub.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SouthAfricaNorth","EventHub.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SouthAfricaWest","EventHub.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SouthCentralUS","EventHub.SouthCentralUS","@{changeNumber=3; region=southcentralus; regionId=35; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SouthIndia","EventHub.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SoutheastAsia","EventHub.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SwitzerlandNorth","EventHub.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.SwitzerlandWest","EventHub.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.UAECentral","EventHub.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.UAENorth","EventHub.UAENorth","@{changeNumber=3; region=uaenorth; regionId=60; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.UKNorth","EventHub.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=}"
"EventHub.UKSouth","EventHub.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.UKSouth2","EventHub.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=}"
"EventHub.UKWest","EventHub.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.WestCentralUS","EventHub.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.WestEurope","EventHub.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.WestIndia","EventHub.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.WestUS","EventHub.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"EventHub.WestUS2","EventHub.WestUS2","@{changeNumber=3; region=westus2; regionId=38; platform=Azure; systemService=AzureEventHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureIoTHub.AustraliaCentral","AzureIoTHub.AustraliaCentral","@{changeNumber=3; region=australiacentral; regionId=58; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.AustraliaCentral2","AzureIoTHub.AustraliaCentral2","@{changeNumber=3; region=australiacentral2; regionId=59; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.AustraliaEast","AzureIoTHub.AustraliaEast","@{changeNumber=3; region=australiaeast; regionId=3; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.AustraliaSoutheast","AzureIoTHub.AustraliaSoutheast","@{changeNumber=3; region=australiasoutheast; regionId=4; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.BrazilSouth","AzureIoTHub.BrazilSouth","@{changeNumber=3; region=brazilsouth; regionId=9; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.BrazilSoutheast","AzureIoTHub.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.CanadaCentral","AzureIoTHub.CanadaCentral","@{changeNumber=3; region=canadacentral; regionId=11; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.CanadaEast","AzureIoTHub.CanadaEast","@{changeNumber=3; region=canadaeast; regionId=12; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.CentralIndia","AzureIoTHub.CentralIndia","@{changeNumber=3; region=centralindia; regionId=21; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.CentralUS","AzureIoTHub.CentralUS","@{changeNumber=3; region=centralus; regionId=31; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.CentralUSEUAP","AzureIoTHub.CentralUSEUAP","@{changeNumber=3; region=centraluseuap; regionId=48; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.EastAsia","AzureIoTHub.EastAsia","@{changeNumber=3; region=eastasia; regionId=1; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.EastUS","AzureIoTHub.EastUS","@{changeNumber=3; region=eastus; regionId=32; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureIoTHub.EastUS2","AzureIoTHub.EastUS2","@{changeNumber=3; region=eastus2; regionId=33; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureIoTHub.EastUS2EUAP","AzureIoTHub.EastUS2EUAP","@{changeNumber=3; region=eastus2euap; regionId=49; platform=Azure; systemService=AzureIoTHub; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
